소재지면적,대피가능인원수,소재지전체주소,좌표정보(X),좌표정보(Y),id
90436,109619,경기도 고양시 덕양구 동산동 365번지,190200.7845,460450.1775,8
6579,7975,경기도 고양시 덕양구 행신동 1073번지,186593.6746,457484.3948,8
15586,18892,경기도 고양시 덕양구 행신동 1074번지,186388.6227,457510.9291,8
4274,5181,경기도 고양시 덕양구 주교동 555번지,185736.3055,462331.2403,8
6114,7411,경기도 고양시 일산서구 탄현동 1579번지,179140.2571,465337.4925,8
11140,13503,경기도 고양시 일산서구 탄현동 1578번지,179184.026,465472.9007,8
4620,5600,경기도 고양시 일산서구 탄현동 1481번지,179638.719,465905.2756,8
37000,44848,경기도 고양시 일산서구 탄현동 1634번지,179127.8242,466691.9208,8
26215,31776,경기도 고양시 일산서구 탄현동 130번지,179156.8961,466287.8474,8
4031,4886,경기도 고양시 일산서구 대화동 2209번지,177810.1586,463885.5988,8
16186,19619,경기도 고양시 일산동구 식사동 1487번지,183533.1219,464993.4469,8
5726,6941,경기도 고양시 덕양구 화정동 851번지,185511.3189,460477.5836,8
2036.79,2469,경기도 고양시 덕양구 행신동 785번지,185892.8569,456959.0383,8
7087.64,8591,경기도 고양시 덕양구 행신동 767번지,185571.3852,456812.8643,8
1969,2387,경기도 고양시 덕양구 성사동 724번지,185619.8026,461048.4635,8
1200,1455,경기도 고양시 덕양구 성사동 723번지,185660.3761,461133.3295,8
13953.78,16914,경기도 고양시 덕양구 관산동 981번지,188193.8756,464905.279,8
15567.01,18869,경기도 고양시 덕양구 화정동 1135번지,185301.3844,458211.3768,8
390.08,473,경기도 고양시 덕양구 화정동 1141번지,185093.3018,458314.0277,8
28379,34399,경기도 고양시 일산서구 가좌동 1086번지,175492.1263,465268.7047,8
26705,32370,경기도 고양시 일산서구 가좌동 1087번지,175290.5604,465441.1565,8
16448,19937,경기도 고양시 일산서구 가좌동 1088번지,175125.1681,465257.6771,8
554,672,경기도 고양시 덕양구 화정동 955번지,185128.2424,459433.2833,8
4282,5190,경기도 고양시 덕양구 행신동 220번지,186209.2347,457928.8437,8
12694,15387,경기도 고양시 덕양구 행신동 958번지,185943.8681,457688.9202,8
763.64,926,경기도 고양시 덕양구 지축동 818번지 64호,192109.0586,460717.0667,8
1587,1924,경기도 고양시 일산동구 백석동 1187번지,181431.0489,461126.0234,8
11817,14324,경기도 고양시 덕양구 신원동 658번지,189784.0903,462145.1258,8
38849,47090,경기도 고양시 덕양구 신원동 600번지,189803.6138,462983.196,8
21820,26448,경기도 고양시 덕양구 동산동 344번지,189765.3393,460338.3314,8
1442,1748,경기도 고양시 덕양구 화전동 577번지 3호,188392.5328,455641.3361,8
14149,17150,경기도 고양시 덕양구 토당동 364번지,184351.6798,457769.0263,8
10169,12326,경기도 고양시 덕양구 토당동 60번지,184068.9547,458127.6558,8
13160,15952,경기도 고양시 덕양구 고양동 730번지,191722.9507,467842.9912,8
26598,32240,경기도 고양시 일산서구 탄현동 121번지,179210.5941,466527.7858,8
1556.67,1887,경기도 고양시 덕양구 동산동 343번지,189595.9818,460199.3616,8
8637,10469,경기도 고양시 일산서구 대화동 2221번지,177633.7647,463747.187,8
2721,3298,경기도 고양시 일산서구 탄현동 1473번지,179566.7895,466304.8695,8
9506,11522,경기도 고양시 일산서구 탄현동 1476번지,179379.5512,466267.7925,8
12955.43,15704,경기도 고양시 덕양구 화정동 951번지,184772.224,458638.9763,8
264,320,경기도 고양시 덕양구 원당동 198번지 201호,188847.5239,461905.9711,8
4783.49,5798,경기도 고양시 덕양구 고양동 414번지 1호,190636.7874,467106.4696,8
3709.11,4496,경기도 고양시 덕양구 화정동 952번지,184795.7287,458873.6374,8
21500,26061,경기도 고양시 덕양구 고양동 735번지,191428.8719,467334.208,8
16600,20121,경기도 고양시 덕양구 고양동 734번지,191651.9418,467677.6589,8
4618,5598,경기도 고양시 일산서구 일산동 1093번지,179944.9677,463766.173,8
5917,7172,경기도 고양시 덕양구 성사동 731번지,185325.3504,461056.3548,8
5922,7178,경기도 고양시 덕양구 고양동 399번지,190813.9413,467047.6166,8
869.43,1054,경기도 고양시 덕양구 토당동 879번지,184645.4481,457575.7318,8
1114.05,1350,경기도 고양시 덕양구 토당동 860번지,184217.2369,457504.2302,8
6142,7445,경기도 고양시 일산동구 정발산동 1266번지,180874.9488,463449.7651,8
34216,41474,경기도 고양시 일산동구 풍동 1268번지,181920.9662,462949.6522,8
9824,11908,경기도 고양시 일산동구 풍동 1292번지,182058.4177,462305.2627,8
13542,16415,경기도 고양시 일산서구 주엽동 128번지,178297.1048,462941.6631,8
2645,3206,경기도 고양시 일산동구 중산동 1656번지,180668.8763,464856.3658,8
5922,7178,경기도 고양시 일산서구 일산동 1107번지,180078.6538,463975.6739,8
20855,25279,경기도 고양시 덕양구 원흥동 717번지,188709.7505,459494.3386,8
4823,5846,경기도 고양시 일산동구 장항동 881번지,180328.2728,460683.3537,8
16570,20085,경기도 고양시 일산동구 식사동 1510번지,183438.4434,464701.8411,8
1405,1703,경기도 고양시 일산동구 장항동 734번지,179504.3509,462369.3671,8
13340.73,16171,경기도 고양시 일산서구 일산동 645번지,179904.0272,464704.6105,8
4426,5365,경기도 고양시 일산동구 장항동 752번지,179323.4934,461999.5353,8
22000,26667,경기도 고양시 일산서구 일산동 1876번지,180166.998,465341.1434,8
5228,6337,경기도 고양시 일산동구 풍동 1265번지,182394.6938,462961.7006,8
1977,2396,경기도 고양시 일산동구 장항동 902번지,180458.8449,460748.2784,8
299,362,경기도 고양시 일산서구 구산동 564번지 2호,173568.4667,464361.1675,8
5672,6875,경기도 고양시 일산동구 마두동 812번지,180481.8729,461819.4788,8
35118.28,42568,경기도 고양시 덕양구 도내동 1010번지,188599.6827,458898.4622,8
38781.52,47008,경기도 고양시 덕양구 삼송동 311번지,189975.712,460902.7061,8
35696.52,43269,경기도 고양시 덕양구 삼송동 332번지,189309.0127,460677.7312,8
34175.23,41425,경기도 고양시 덕양구 삼송동 331번지,189558.7014,460764.976,8
8366,10141,경기도 고양시 덕양구 화정동 936번지,184868.92,459396.6268,8
20192,24475,경기도 고양시 일산동구 식사동 1498번지,183547,464606,8
6719,8144,경기도 고양시 일산서구 일산동 1103번지,179881.5177,464064.8184,8
7837,9499,경기도 고양시 일산동구 사리현동 187번지,186334.0674,466150.2574,8
3505,4248,경기도 고양시 일산동구 사리현동 187번지,186334.0674,466150.2574,8
3027,3669,경기도 고양시 일산동구 성석동 1077번지,181658.764,467894.1738,8
6600,8000,경기도 고양시 일산서구 대화동 2213번지,177795.0223,464186.5279,8
10527,12760,경기도 고양시 일산서구 주엽동 43번지,179714.7851,463349.833,8
2430,2945,경기도 고양시 일산동구 백석동 1343번지,180984.796,460015.0604,8
3589,4350,경기도 고양시 일산동구 백석동 1351번지,180650.1017,460559.0388,8
19404,23520,경기도 고양시 일산서구 주엽동 36번지,179319.2274,463590.3886,8
7088,8592,경기도 고양시 덕양구 행신동 633번지 67호,184957.2559,457709.0185,8
2645,3206,경기도 고양시 덕양구 행신동 644번지 1호,184787.6554,457972.7656,8
14413,17470,경기도 고양시 덕양구 행신동 983번지,185476.6823,457629.6375,8
5507.46,6676,경기도 고양시 덕양구 화정동 1004번지,185125.385,458511.6747,8
3607,4372,경기도 고양시 덕양구 성사동 726번지,185439.5193,461265.3766,8
2358,2858,경기도 고양시 덕양구 성사동 730번지,185441.0825,461052.0866,8
1200,1455,경기도 고양시 덕양구 성사동 719번지,185762.2086,461192.8906,8
13757,16675,경기도 고양시 덕양구 토당동 259번지,183728.2494,458259.5078,8
2652,3215,경기도 고양시 덕양구 행신동 938번지,185554.2294,458236.1363,8
3444.64,4175,경기도 고양시 덕양구 행신동 895번지,185590.6246,458458.6338,8
6902,8366,경기도 고양시 덕양구 행신동 905번지,185999.7805,458346.1293,8
4772,5784,경기도 고양시 덕양구 행신동 934번지,185733.5555,458125.4114,8
1200,1455,경기도 고양시 덕양구 성사동 725번지,185519.7156,461212.5413,8
12538,15198,경기도 고양시 덕양구 화정동 870번지,185457.6542,460001.9716,8
5760,6982,경기도 고양시 일산서구 일산동 2019번지,179502.3185,465256.8398,8
6770,8206,경기도 고양시 일산동구 정발산동 1260번지,180675.4734,463696.2423,8
5137,6227,경기도 고양시 일산동구 정발산동 1116번지,180480.1017,463805.0136,8
4347,5269,경기도 고양시 일산동구 정발산동 1111번지,180264.7331,463870.37,8
3719,4508,경기도 고양시 덕양구 행신동 650번지 78호,184867.5095,457626.7938,8
21340,25867,경기도 고양시 일산서구 주엽동 29번지,178912.1973,463564.02,8
17055,20673,경기도 고양시 일산서구 주엽동 1번지,178637.0978,463986.3061,8
7146.74,8663,경기도 고양시 일산동구 풍동 551번지 1호,181798.1028,462607.8159,8
1963,2379,경기도 고양시 일산동구 풍동 417번지 2호,182440.4418,461861.561,8
8689,10532,경기도 고양시 일산서구 일산동 576번지 4호,180211.8186,464955.143,8
8977,10881,경기도 고양시 일산서구 탄현동 1479번지,179510.1565,466045.0265,8
12456,15098,경기도 고양시 덕양구 화정동 870번지,185457.6542,460001.9716,8
2505,3036,경기도 고양시 덕양구 화정동 868번지,185143.6824,459931.0974,8
2968,3598,경기도 고양시 덕양구 화정동 865번지,185123.4378,460152.1059,8
3636,4407,경기도 고양시 일산동구 백석동 1145번지,181627.7027,460660.0378,8
6393.42,7750,경기도 고양시 덕양구 관산동 137번지 1호,188379.0376,465362.407,8
1947,2360,경기도 고양시 일산동구 백석동 1135번지,181806.0939,461299.0927,8
2645,3206,경기도 고양시 일산동구 백석동 1186번지,181473.8486,460955.2613,8
4687.62,5682,경기도 고양시 덕양구 화정동 1098번지,185211.0217,459147.1892,8
11456,13886,경기도 고양시 일산서구 대화동 2320번지,177222.6763,463740.3295,8
2574,3120,경기도 고양시 덕양구 행신동 774번지,185471.7117,457238.835,8
366,444,경기도 고양시 덕양구 주교동 600번지,185120.947,461764.1706,8
759.41,920,경기도 고양시 덕양구 성사동 826번지,185237.8687,460736.4434,8
9114.27,11048,경기도 고양시 일산동구 백석동 1235번지 1호,181863.0246,459886.213,8
1004,1217,경기도 고양시 덕양구 토당동 3번지 39호,184738.892,458058.5446,8
9906,12007,경기도 고양시 일산서구 탄현동 1485번지,179232.3026,465668.2078,8
16796,20359,경기도 고양시 일산동구 마두동 739번지,181254.5041,461319.7243,8
18413,22319,경기도 고양시 일산동구 마두동 755번지,181102.4286,461648.7945,8
7530,9127,경기도 고양시 일산동구 백석동 1140번지,181608.9224,461207.7232,8
2645,3206,경기도 고양시 일산동구 백석동 1136번지,181902.1979,461156.4155,8
3610,4376,경기도 고양시 덕양구 행신동 1103번지,186952.4561,457026.0835,8
21659,26253,경기도 고양시 덕양구 행신동 1090번지,186243.3918,456866.3339,8
5869,7114,경기도 고양시 일산서구 대화동 2580번지,176623.2225,463043.7268,8
36836,44650,경기도 고양시 덕양구 성사동 869번지,185784.2175,462086.9212,8
4526,5486,경기도 고양시 일산서구 대화동 2583번지,176378.6992,462848.6714,8
16928,20519,경기도 고양시 일산서구 대화동 2570번지,176662.1938,463526.7828,8
11758,14252,경기도 고양시 일산동구 백석동 1349번지,180833.2208,460147.3763,8
429,520,경기도 고양시 일산동구 백석동 1194번지,180731.1482,460645.0885,8
2469,2993,경기도 고양시 일산동구 백석동 1183번지,181262.3986,460832.6707,8
6349,7696,경기도 고양시 덕양구 성사동 696번지,185566.7233,461650.0918,8
297,360,경기도 고양시 덕양구 신원동 227번지 12호,189161.6913,462529.5338,8
134078,162519,경기도 고양시 일산동구 백석동 1237번지,181637.1892,460029.0134,8
2285,2770,경기도 고양시 일산동구 식사동 910번지,182879.2368,462857.4596,8
2043,2476,경기도 고양시 일산동구 식사동 1474번지,182941.3795,463127.7677,8
24221.6,29360,경기도 고양시 덕양구 화정동 953번지,184809.7831,459084.9044,8
5719,6932,경기도 고양시 덕양구 화정동 858번지,185122.4701,460512.0222,8
5985,7255,경기도 고양시 일산서구 탄현동 1487번지,179394.5501,465705.7013,8
5643,6840,경기도 고양시 일산서구 탄현동 1470번지,179389.9691,466424.934,8
7201,8728,경기도 고양시 일산서구 일산동 1040번지,179008.3733,464584.9903,8
7577,9184,경기도 고양시 일산서구 탄현동 1477번지,179310.1637,465988.6928,8
6994,8478,경기도 고양시 일산서구 일산동 1046번지,179154.1497,464463.1613,8
10560,12800,경기도 고양시 덕양구 성사동 708번지,185556.7175,461395.4776,8
6400,7758,경기도 고양시 덕양구 삼송동 18번지 5호,190722.2373,461218.6138,8
8331,10098,경기도 고양시 덕양구 행신동 973번지,185846.9415,457423.6167,8
5719,6932,경기도 고양시 덕양구 화정동 858번지,185122.4701,460512.0222,8
66239,80290,경기도 고양시 일산서구 탄현동 1650번지,,,8
12489,15138,경기도 고양시 덕양구 원흥동 569번지 15호,188788.5174,460947.832,8
51990.24,63018,경기도 고양시 덕양구 도내동 1107번지,188563.4977,458168.8248,8
39033,47313,경기도 고양시 덕양구 도내동 1006번지,188093.6974,458449.0668,8
12900.82,15637,경기도 고양시 덕양구 향동동 517번지,,,8
36572.85,44331,경기도 고양시 덕양구 향동동 421번지,,,8
52416,63535,경기도 고양시 덕양구 향동동 552번지,,,8
38100,46182,경기도 고양시 덕양구 향동동 557번지,,,8
23655,28673,경기도 고양시 덕양구 향동동 571번지,,,8
40464,49047,경기도 고양시 덕양구 향동동 570번지,,,8
14084,17072,경기도 고양시 덕양구 토당동 70번지,184080.5212,458225.2439,8
5786,7013,경기도 고양시 일산동구 중산동 1700번지,180816.4446,464291.7208,8
27064,32805,경기도 고양시 일산동구 풍동 1252번지,182584.7208,463455.9677,8
11553,14004,경기도 고양시 일산동구 풍동 1258번지,182199.1795,463270.248,8
25604,31035,경기도 고양시 일산동구 풍동 1267번지,182188.6427,462980.9435,8
8542,10354,경기도 고양시 일산동구 마두동 867번지,181429.4222,462104.1711,8
22852,27699,경기도 고양시 일산동구 마두동 734번지,181695.8878,461546.0961,8
16542,20051,경기도 고양시 일산동구 마두동 732번지,181522.772,461443.6884,8
2501,3032,경기도 고양시 일산동구 백석동 1351번지,180650.1017,460559.0388,8
3355,4067,경기도 고양시 일산서구 일산동 1048번지,179042.6968,464306.0399,8
8848,10725,경기도 고양시 일산서구 일산동 1066번지,179278.7787,464187.0348,8
3871,4692,경기도 고양시 덕양구 화정동 870번지,185457.6542,460001.9716,8
